ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES
29,MISSOURI,MO,29095,Jackson,29095014502,"Census Tract 145.02, Jackson County, Missouri",0.2401,0.1823,0.3833,0.5598,0.2769
29,MISSOURI,MO,29031,Cape Girardeau,29031880500,"Census Tract 8805, Cape Girardeau County, Missouri",0.3324,0.5216,0.2024,0.3062,0.2776
29,MISSOURI,MO,29095,Jackson,29095014112,"Census Tract 141.12, Jackson County, Missouri",0.0613,0.4935,0.7277,0.3537,0.2783
29,MISSOURI,MO,29151,Osage,29151490400,"Census Tract 4904, Osage County, Missouri",0.3288,0.4986,0.0014,0.4755,0.279
29,MISSOURI,MO,29047,Clay,29047022200,"Census Tract 222, Clay County, Missouri",0.3295,0.7255,0.389,0.1246,0.2797
29,MISSOURI,MO,29189,St. Louis,29189220502,"Census Tract 2205.02, St. Louis County, Missouri",0.1752,0.2486,0.8602,0.2579,0.2805
29,MISSOURI,MO,29213,Taney,29213480501,"Census Tract 4805.01, Taney County, Missouri",0.3309,0.4186,0.4287,0.2341,0.2812
29,MISSOURI,MO,29037,Cass,29037060202,"Census Tract 602.02, Cass County, Missouri",0.3987,0.5036,0.665,0.0677,0.2819
29,MISSOURI,MO,29099,Jefferson,29099700109,"Census Tract 7001.09, Jefferson County, Missouri",0.2999,0.4344,0.3869,0.2759,0.2826
29,MISSOURI,MO,29007,Audrain,29007950300,"Census Tract 9503, Audrain County, Missouri",0.4881,0.2558,0.4186,0.1736,0.2833
29,MISSOURI,MO,29051,Cole,29051010900,"Census Tract 109, Cole County, Missouri",0.2668,0.3869,0.2976,0.4092,0.2841
29,MISSOURI,MO,29157,Perry,29157470200,"Census Tract 4702, Perry County, Missouri",0.4636,0.428,0.0713,0.3105,0.2848
29,MISSOURI,MO,29095,Jackson,29095014120,"Census Tract 141.20, Jackson County, Missouri",0.1175,0.5209,0.7889,0.2363,0.2855
29,MISSOURI,MO,29145,Newton,29145020601,"Census Tract 206.01, Newton County, Missouri",0.3006,0.4179,0.1816,0.4352,0.2862
29,MISSOURI,MO,29051,Cole,29051020198,"Census Tract 201.98, Cole County, Missouri",0.5097,0.0202,0.6405,0.4164,0.287
29,MISSOURI,MO,29177,Ray,29177080300,"Census Tract 803, Ray County, Missouri",0.4946,0.5252,0.0728,0.2356,0.2877
29,MISSOURI,MO,29183,St. Charles,29183311212,"Census Tract 3112.12, St. Charles County, Missouri",0.1802,0.2615,0.6744,0.3732,0.2884
29,MISSOURI,MO,29043,Christian,29043020500,"Census Tract 205, Christian County, Missouri",0.3929,0.2118,0.2572,0.4251,0.2891
29,MISSOURI,MO,29049,Clinton,29049960400,"Census Tract 9604, Clinton County, Missouri",0.2733,0.3883,0.2406,0.4568,0.2898
29,MISSOURI,MO,29183,St. Charles,29183311904,"Census Tract 3119.04, St. Charles County, Missouri",0.1017,0.4474,0.7543,0.3148,0.2906
29,MISSOURI,MO,29165,Platte,29165030210,"Census Tract 302.10, Platte County, Missouri",0.186,0.3826,0.9424,0.1311,0.2913
29,MISSOURI,MO,29121,Macon,29121960300,"Census Tract 9603, Macon County, Missouri",0.4016,0.5252,0.0216,0.3833,0.292
29,MISSOURI,MO,29169,Pulaski,29169470389,"Census Tract 4703.89, Pulaski County, Missouri",0.5162,0.0367,0.8905,0.1823,0.2927
29,MISSOURI,MO,29510,St. Louis City,29510125500,"Census Tract 1255, St. Louis city, Missouri",0.2185,0.0065,0.8048,0.8415,0.2934
29,MISSOURI,MO,29189,St. Louis,29189218300,"Census Tract 2183, St. Louis County, Missouri",0.0534,0.4589,0.6794,0.4395,0.2942
29,MISSOURI,MO,29189,St. Louis,29189210912,"Census Tract 2109.12, St. Louis County, Missouri",0.4124,0.5504,0.4712,0.1196,0.2949
29,MISSOURI,MO,29077,Greene,29077004101,"Census Tract 41.01, Greene County, Missouri",0.1925,0.263,0.7017,0.3732,0.2956
29,MISSOURI,MO,29183,St. Charles,29183311903,"Census Tract 3119.03, St. Charles County, Missouri",0.2459,0.1974,0.598,0.4532,0.2963
29,MISSOURI,MO,29047,Clay,29047020902,"Census Tract 209.02, Clay County, Missouri",0.4319,0.1153,0.8588,0.1499,0.297
29,MISSOURI,MO,29027,Callaway,29027070200,"Census Tract 702, Callaway County, Missouri",0.3619,0.4265,0.1001,0.4654,0.2978
29,MISSOURI,MO,29165,Platte,29165030205,"Census Tract 302.05, Platte County, Missouri",0.1391,0.2644,0.3912,0.7046,0.2985
29,MISSOURI,MO,29189,St. Louis,29189220801,"Census Tract 2208.01, St. Louis County, Missouri",0.1947,0.3199,0.5929,0.415,0.2992
29,MISSOURI,MO,29095,Jackson,29095010105,"Census Tract 101.05, Jackson County, Missouri",0.0634,0.4071,0.3595,0.7421,0.2999
29,MISSOURI,MO,29189,St. Louis,29189221628,"Census Tract 2216.28, St. Louis County, Missouri",0.0187,0.1506,0.652,0.8444,0.3006
29,MISSOURI,MO,29115,Linn,29115490200,"Census Tract 4902, Linn County, Missouri",0.3021,0.5829,0.268,0.3192,0.3014
29,MISSOURI,MO,29117,Livingston,29117480400,"Census Tract 4804, Livingston County, Missouri",0.4795,0.2659,0.1268,0.4013,0.3021
29,MISSOURI,MO,29189,St. Louis,29189211700,"Census Tract 2117, St. Louis County, Missouri",0.465,0.4971,0.4762,0.1023,0.3028
29,MISSOURI,MO,29095,Jackson,29095005100,"Census Tract 51, Jackson County, Missouri",0.1464,0.013,0.8343,0.8826,0.3035
29,MISSOURI,MO,29083,Henry,29083950300,"Census Tract 9503, Henry County, Missouri",0.3504,0.6239,0.2305,0.2896,0.3043
29,MISSOURI,MO,29077,Greene,29077004001,"Census Tract 40.01, Greene County, Missouri",0.1291,0.5382,0.6549,0.3487,0.305
29,MISSOURI,MO,29095,Jackson,29095010103,"Census Tract 101.03, Jackson County, Missouri",0.2012,0.1844,0.6852,0.4697,0.3057
29,MISSOURI,MO,29077,Greene,29077002900,"Census Tract 29, Greene County, Missouri",0.3756,0.4568,0.7089,0.1081,0.3064
29,MISSOURI,MO,29099,Jefferson,29099700209,"Census Tract 7002.09, Jefferson County, Missouri",0.4268,0.1189,0.402,0.4337,0.3071
29,MISSOURI,MO,29189,St. Louis,29189217000,"Census Tract 2170, St. Louis County, Missouri",0.2372,0.1902,0.7133,0.4092,0.3079
29,MISSOURI,MO,29510,St. Louis City,29510105200,"Census Tract 1052, St. Louis city, Missouri",0.2639,0.2536,0.7486,0.299,0.3086
29,MISSOURI,MO,29225,Webster,29225470102,"Census Tract 4701.02, Webster County, Missouri",0.5242,0.4503,0.1045,0.2716,0.3093
29,MISSOURI,MO,29043,Christian,29043020101,"Census Tract 201.01, Christian County, Missouri",0.336,0.8725,0.0108,0.304,0.31
29,MISSOURI,MO,29189,St. Louis,29189220431,"Census Tract 2204.31, St. Louis County, Missouri",0.1045,0.3955,0.7594,0.3963,0.3107
29,MISSOURI,MO,29031,Cape Girardeau,29031880600,"Census Tract 8806, Cape Girardeau County, Missouri",0.2437,0.2241,0.237,0.75,0.3115
29,MISSOURI,MO,29131,Miller,29131962600,"Census Tract 9626, Miller County, Missouri",0.6914,0.5389,0.005,0.147,0.3122
29,MISSOURI,MO,29095,Jackson,29095009400,"Census Tract 94, Jackson County, Missouri",0.3764,0.1095,0.3999,0.549,0.3129
29,MISSOURI,MO,29183,St. Charles,29183311712,"Census Tract 3117.12, St. Charles County, Missouri",0.1716,0.2053,0.67,0.5439,0.3136
29,MISSOURI,MO,29099,Jefferson,29099700110,"Census Tract 7001.10, Jefferson County, Missouri",0.3735,0.5548,0.0879,0.4222,0.3143
29,MISSOURI,MO,29186,Ste. Genevieve,29186960300,"Census Tract 9603, Ste. Genevieve County, Missouri",0.3461,0.6268,0.2154,0.3235,0.3151
29,MISSOURI,MO,29189,St. Louis,29189215800,"Census Tract 2158, St. Louis County, Missouri",0.0505,0.3163,0.8012,0.5346,0.3158
29,MISSOURI,MO,29071,Franklin,29071800201,"Census Tract 8002.01, Franklin County, Missouri",0.261,0.8062,0.0432,0.4452,0.3165
29,MISSOURI,MO,29209,Stone,29209090200,"Census Tract 902, Stone County, Missouri",0.5032,0.5173,0.0879,0.2925,0.3172
29,MISSOURI,MO,29095,Jackson,29095009800,"Census Tract 98, Jackson County, Missouri",0.2927,0.129,0.8242,0.3278,0.318
29,MISSOURI,MO,29095,Jackson,29095001100,"Census Tract 11, Jackson County, Missouri",0.2819,0.0461,0.9035,0.4798,0.3187
29,MISSOURI,MO,29047,Clay,29047021207,"Census Tract 212.07, Clay County, Missouri",0.1975,0.3768,0.8955,0.2233,0.3194
29,MISSOURI,MO,29183,St. Charles,29183311734,"Census Tract 3117.34, St. Charles County, Missouri",0.2048,0.3444,0.2428,0.7154,0.3201
29,MISSOURI,MO,29099,Jefferson,29099701000,"Census Tract 7010, Jefferson County, Missouri",0.4412,0.4597,0.4078,0.2003,0.3208
29,MISSOURI,MO,29073,Gasconade,29073960100,"Census Tract 9601, Gasconade County, Missouri",0.2213,0.3206,0.2767,0.6888,0.3216
29,MISSOURI,MO,29095,Jackson,29095013704,"Census Tract 137.04, Jackson County, Missouri",0.2502,0.2976,0.8581,0.2457,0.3223
29,MISSOURI,MO,29047,Clay,29047020202,"Census Tract 202.02, Clay County, Missouri",0.2307,0.1347,0.7817,0.4589,0.323
29,MISSOURI,MO,29083,Henry,29083950200,"Census Tract 9502, Henry County, Missouri",0.5256,0.4719,0.2622,0.1945,0.3237
29,MISSOURI,MO,29510,St. Louis City,29510103600,"Census Tract 1036, St. Louis city, Missouri",0.4384,0.5973,0.2118,0.2543,0.3244
29,MISSOURI,MO,29053,Cooper,29053950100,"Census Tract 9501, Cooper County, Missouri",0.3143,0.4244,0.2968,0.4316,0.3252
29,MISSOURI,MO,29189,St. Louis,29189218600,"Census Tract 2186, St. Louis County, Missouri",0.0872,0.3062,0.6686,0.6189,0.3259
29,MISSOURI,MO,29077,Greene,29077004301,"Census Tract 43.01, Greene County, Missouri",0.3064,0.4308,0.5692,0.2839,0.3266
29,MISSOURI,MO,29043,Christian,29043020102,"Census Tract 201.02, Christian County, Missouri",0.4283,0.3934,0.3581,0.2911,0.3273
29,MISSOURI,MO,29095,Jackson,29095014400,"Census Tract 144, Jackson County, Missouri",0.2156,0.5115,0.8307,0.1916,0.328
29,MISSOURI,MO,29077,Greene,29077002502,"Census Tract 25.02, Greene County, Missouri",0.2084,0.4791,0.6715,0.3076,0.3288
29,MISSOURI,MO,29111,Lewis,29111970400,"Census Tract 9704, Lewis County, Missouri",0.4131,0.3112,0.2097,0.4748,0.3295
29,MISSOURI,MO,29019,Boone,29019001001,"Census Tract 10.01, Boone County, Missouri",0.4088,0.0519,0.3595,0.7586,0.3302
29,MISSOURI,MO,29043,Christian,29043020302,"Census Tract 203.02, Christian County, Missouri",0.4607,0.3948,0.3559,0.2536,0.3309
29,MISSOURI,MO,29019,Boone,29019001400,"Census Tract 14, Boone County, Missouri",0.2783,0.085,0.8595,0.4179,0.3317
29,MISSOURI,MO,29049,Clinton,29049960200,"Census Tract 9602, Clinton County, Missouri",0.4326,0.7572,0.098,0.2666,0.3324
29,MISSOURI,MO,29115,Linn,29115490500,"Census Tract 4905, Linn County, Missouri",0.349,0.6772,0.1621,0.3689,0.3331
29,MISSOURI,MO,29165,Platte,29165030600,"Census Tract 306, Platte County, Missouri",0.31,0.3696,0.4633,0.3782,0.3338
29,MISSOURI,MO,29047,Clay,29047021004,"Census Tract 210.04, Clay County, Missouri",0.4506,0.2997,0.6751,0.1657,0.3345
29,MISSOURI,MO,29510,St. Louis City,29510123300,"Census Tract 1233, St. Louis city, Missouri",0.3994,0.0728,0.7111,0.4265,0.3353
29,MISSOURI,MO,29189,St. Louis,29189220601,"Census Tract 2206.01, St. Louis County, Missouri",0.2358,0.3386,0.585,0.4575,0.336
29,MISSOURI,MO,29510,St. Louis City,29510104500,"Census Tract 1045, St. Louis city, Missouri",0.2588,0.0346,0.8847,0.6513,0.3367
29,MISSOURI,MO,29189,St. Louis,29189218103,"Census Tract 2181.03, St. Louis County, Missouri",0.2675,0.2097,0.6081,0.4942,0.3374
29,MISSOURI,MO,29141,Morgan,29141470400,"Census Tract 4704, Morgan County, Missouri",0.2942,0.3833,0.3667,0.464,0.3381
29,MISSOURI,MO,29145,Newton,29145020602,"Census Tract 206.02, Newton County, Missouri",0.318,0.2233,0.7615,0.3019,0.3389
29,MISSOURI,MO,29189,St. Louis,29189217200,"Census Tract 2172, St. Louis County, Missouri",0.2495,0.0504,0.9128,0.5663,0.3396
29,MISSOURI,MO,29077,Greene,29077005002,"Census Tract 50.02, Greene County, Missouri",0.2235,0.6196,0.3826,0.42,0.3403
29,MISSOURI,MO,29077,Greene,29077005700,"Census Tract 57, Greene County, Missouri",0.5133,0.2284,0.2414,0.3984,0.341
29,MISSOURI,MO,29071,Franklin,29071800901,"Census Tract 8009.01, Franklin County, Missouri",0.739,0.3285,0.3206,0.0893,0.3417
29,MISSOURI,MO,29209,Stone,29209090601,"Census Tract 906.01, Stone County, Missouri",0.2278,0.4402,0.196,0.7089,0.3425
29,MISSOURI,MO,29189,St. Louis,29189220443,"Census Tract 2204.43, St. Louis County, Missouri",0.1853,0.5684,0.353,0.5324,0.3432
29,MISSOURI,MO,29021,Buchanan,29021000100,"Census Tract 1, Buchanan County, Missouri",0.1413,0.1484,0.822,0.6066,0.3439
29,MISSOURI,MO,29189,St. Louis,29189216500,"Census Tract 2165, St. Louis County, Missouri",0.0822,0.1001,0.8249,0.7731,0.3446
29,MISSOURI,MO,29189,St. Louis,29189219900,"Census Tract 2199, St. Louis County, Missouri",0.4658,0.2111,0.8718,0.1189,0.3453
29,MISSOURI,MO,29115,Linn,29115490300,"Census Tract 4903, Linn County, Missouri",0.3107,0.5612,0.2637,0.4193,0.3461
29,MISSOURI,MO,29189,St. Louis,29189216100,"Census Tract 2161, St. Louis County, Missouri",0.4975,0.0072,0.9085,0.4697,0.3468
29,MISSOURI,MO,29055,Crawford,29055450301,"Census Tract 4503.01, Crawford County, Missouri",0.6705,0.7745,0.0022,0.1196,0.3475
29,MISSOURI,MO,29047,Clay,29047021401,"Census Tract 214.01, Clay County, Missouri",0.173,0.2399,0.6592,0.6023,0.3482
29,MISSOURI,MO,29089,Howard,29089960200,"Census Tract 9602, Howard County, Missouri",0.5234,0.4683,0.2752,0.2349,0.349
29,MISSOURI,MO,29097,Jasper,29097010200,"Census Tract 102, Jasper County, Missouri",0.2293,0.665,0.2471,0.5122,0.3497
29,MISSOURI,MO,29161,Phelps,29161890900,"Census Tract 8909, Phelps County, Missouri",0.2617,0.7464,0.6499,0.1736,0.3504
29,MISSOURI,MO,29113,Lincoln,29113810202,"Census Tract 8102.02, Lincoln County, Missouri",0.2711,0.232,0.2298,0.7788,0.3511
29,MISSOURI,MO,29221,Washington,29221460500,"Census Tract 4605, Washington County, Missouri",0.7477,0.4618,0.0375,0.1592,0.3518
29,MISSOURI,MO,29187,St. Francois,29187950102,"Census Tract 9501.02, St. Francois County, Missouri",0.5105,0.8473,0.0641,0.1801,0.3526
29,MISSOURI,MO,29197,Schuyler,29197470100,"Census Tract 4701, Schuyler County, Missouri",0.5328,0.5533,0.0598,0.3199,0.3533
29,MISSOURI,MO,29189,St. Louis,29189220001,"Census Tract 2200.01, St. Louis County, Missouri",0.4297,0.2212,0.8004,0.1916,0.354
29,MISSOURI,MO,29095,Jackson,29095006900,"Census Tract 69, Jackson County, Missouri",0.1968,0.0288,0.8134,0.8545,0.3547
29,MISSOURI,MO,29099,Jefferson,29099700115,"Census Tract 7001.15, Jefferson County, Missouri",0.5155,0.2716,0.487,0.2414,0.3554
29,MISSOURI,MO,29183,St. Charles,29183311004,"Census Tract 3110.04, St. Charles County, Missouri",0.1226,0.348,0.8408,0.4524,0.3562
29,MISSOURI,MO,29005,Atchison,29005950200,"Census Tract 9502, Atchison County, Missouri",0.217,0.6138,0.2824,0.5562,0.3569
29,MISSOURI,MO,29095,Jackson,29095008100,"Census Tract 81, Jackson County, Missouri",0.6885,0.4496,0.4827,0.0576,0.3576
29,MISSOURI,MO,29021,Buchanan,29021002700,"Census Tract 27, Buchanan County, Missouri",0.2754,0.4769,0.2133,0.6037,0.3583
29,MISSOURI,MO,29047,Clay,29047021806,"Census Tract 218.06, Clay County, Missouri",0.2949,0.3357,0.0375,0.8271,0.359
29,MISSOURI,MO,29161,Phelps,29161891000,"Census Tract 8910, Phelps County, Missouri",0.54,0.433,0.5829,0.1146,0.3598
29,MISSOURI,MO,29043,Christian,29043020305,"Census Tract 203.05, Christian County, Missouri",0.3872,0.3638,0.3415,0.4308,0.3605
29,MISSOURI,MO,29510,St. Louis City,29510102400,"Census Tract 1024, St. Louis city, Missouri",0.4196,0.139,0.7687,0.3026,0.3612
29,MISSOURI,MO,29165,Platte,29165030103,"Census Tract 301.03, Platte County, Missouri",0.0209,0.3278,0.8379,0.6938,0.3619
29,MISSOURI,MO,29147,Nodaway,29147470200,"Census Tract 4702, Nodaway County, Missouri",0.1954,0.6419,0.3444,0.5353,0.3627
29,MISSOURI,MO,29047,Clay,29047021404,"Census Tract 214.04, Clay County, Missouri",0.2249,0.5951,0.4856,0.4236,0.3634
29,MISSOURI,MO,29183,St. Charles,29183310802,"Census Tract 3108.02, St. Charles County, Missouri",0.4874,0.3588,0.7853,0.1037,0.3641
29,MISSOURI,MO,29510,St. Louis City,29510101100,"Census Tract 1011, St. Louis city, Missouri",0.571,0.2867,0.8818,0.0584,0.3648
29,MISSOURI,MO,29065,Dent,29065960100,"Census Tract 9601, Dent County, Missouri",0.4153,0.4957,0.1001,0.5281,0.3655
29,MISSOURI,MO,29095,Jackson,29095016800,"Census Tract 168, Jackson County, Missouri",0.4081,0.0267,0.8811,0.5512,0.3663
29,MISSOURI,MO,29165,Platte,29165030308,"Census Tract 303.08, Platte County, Missouri",0.1644,0.4258,0.7003,0.4827,0.367
29,MISSOURI,MO,29107,Lafayette,29107090500,"Census Tract 905, Lafayette County, Missouri",0.2682,0.6859,0.0216,0.6844,0.3677
29,MISSOURI,MO,29127,Marion,29127960200,"Census Tract 9602, Marion County, Missouri",0.3951,0.5353,0.1232,0.5115,0.3684
29,MISSOURI,MO,29095,Jackson,29095010001,"Census Tract 100.01, Jackson County, Missouri",0.0966,0.312,0.6563,0.7341,0.3691
29,MISSOURI,MO,29186,Ste. Genevieve,29186960400,"Census Tract 9604, Ste. Genevieve County, Missouri",0.5076,0.3905,0.4633,0.2284,0.3699
29,MISSOURI,MO,29510,St. Louis City,29510125600,"Census Tract 1256, St. Louis city, Missouri",0.1961,0.0115,0.8509,0.9316,0.3706
29,MISSOURI,MO,29173,Ralls,29173470300,"Census Tract 4703, Ralls County, Missouri",0.4311,0.2781,0.3357,0.4777,0.3713
29,MISSOURI,MO,29189,St. Louis,29189219200,"Census Tract 2192, St. Louis County, Missouri",0.0699,0.3876,0.5216,0.8134,0.372
29,MISSOURI,MO,29033,Carroll,29033960100,"Census Tract 9601, Carroll County, Missouri",0.5068,0.3566,0.2687,0.3703,0.3727
29,MISSOURI,MO,29077,Greene,29077004202,"Census Tract 42.02, Greene County, Missouri",0.328,0.6693,0.8105,0.1167,0.3735
29,MISSOURI,MO,29095,Jackson,29095012501,"Census Tract 125.01, Jackson County, Missouri",0.5768,0.629,0.6837,0.0432,0.3742
29,MISSOURI,MO,29095,Jackson,29095006700,"Census Tract 67, Jackson County, Missouri",0.3071,0.0418,0.8545,0.6614,0.3749
29,MISSOURI,MO,29099,Jefferson,29099701102,"Census Tract 7011.02, Jefferson County, Missouri",0.7678,0.7846,0.0187,0.085,0.3756
29,MISSOURI,MO,29189,St. Louis,29189215001,"Census Tract 2150.01, St. Louis County, Missouri",0.3792,0.0476,0.964,0.4373,0.3764
29,MISSOURI,MO,29510,St. Louis City,29510114101,"Census Tract 1141.01, St. Louis city, Missouri",0.4578,0.3177,0.8768,0.1275,0.3771
29,MISSOURI,MO,29147,Nodaway,29147470500,"Census Tract 4705, Nodaway County, Missouri",0.3951,0.0749,0.3451,0.8206,0.3778
29,MISSOURI,MO,29045,Clark,29045950100,"Census Tract 9501, Clark County, Missouri",0.4398,0.3415,0.2601,0.513,0.3785
29,MISSOURI,MO,29101,Johnson,29101960900,"Census Tract 9609, Johnson County, Missouri",0.5516,0.5915,0.0771,0.3545,0.3792
29,MISSOURI,MO,29031,Cape Girardeau,29031881200,"Census Tract 8812, Cape Girardeau County, Missouri",0.2199,0.3184,0.7867,0.4488,0.38
29,MISSOURI,MO,29087,Holt,29087960100,"Census Tract 9601, Holt County, Missouri",0.597,0.7183,0.0036,0.2774,0.3807
29,MISSOURI,MO,29510,St. Louis City,29510102100,"Census Tract 1021, St. Louis city, Missouri",0.4816,0.1628,0.3739,0.5267,0.3814
29,MISSOURI,MO,29021,Buchanan,29021001600,"Census Tract 16, Buchanan County, Missouri",0.3194,0.8365,0.1268,0.4395,0.3821
29,MISSOURI,MO,29077,Greene,29077004102,"Census Tract 41.02, Greene County, Missouri",0.2365,0.4993,0.7147,0.3653,0.3828
29,MISSOURI,MO,29051,Cole,29051010400,"Census Tract 104, Cole County, Missouri",0.2329,0.5367,0.549,0.4762,0.3836
29,MISSOURI,MO,29037,Cass,29037060800,"Census Tract 608, Cass County, Missouri",0.305,0.6318,0.3242,0.4445,0.3843
29,MISSOURI,MO,29187,St. Francois,29187950901,"Census Tract 9509.01, St. Francois County, Missouri",0.1211,0.6304,0.0728,0.9215,0.385
29,MISSOURI,MO,29095,Jackson,29095014902,"Census Tract 149.02, Jackson County, Missouri",0.7419,0.7334,0.1362,0.0872,0.3857
29,MISSOURI,MO,29043,Christian,29043020306,"Census Tract 203.06, Christian County, Missouri",0.2019,0.3451,0.6873,0.5454,0.3864
29,MISSOURI,MO,29175,Randolph,29175490100,"Census Tract 4901, Randolph County, Missouri",0.5436,0.6938,0.1326,0.2795,0.3872
29,MISSOURI,MO,29189,St. Louis,29189211331,"Census Tract 2113.31, St. Louis County, Missouri",0.3439,0.4748,0.7255,0.2529,0.3879
29,MISSOURI,MO,29147,Nodaway,29147470100,"Census Tract 4701, Nodaway County, Missouri",0.5681,0.7637,0.0375,0.2752,0.3886
29,MISSOURI,MO,29189,St. Louis,29189215003,"Census Tract 2150.03, St. Louis County, Missouri",0.1579,0.5648,0.7529,0.4071,0.3893
29,MISSOURI,MO,29017,Bollinger,29017950300,"Census Tract 9503, Bollinger County, Missouri",0.7448,0.6023,0,0.201,0.3901
29,MISSOURI,MO,29097,Jasper,29097012200,"Census Tract 122, Jasper County, Missouri",0.5364,0.5857,0.1405,0.3422,0.3908
29,MISSOURI,MO,29195,Saline,29195090800,"Census Tract 908, Saline County, Missouri",0.5451,0.3624,0.0238,0.5785,0.3915
29,MISSOURI,MO,29011,Barton,29011960100,"Census Tract 9601, Barton County, Missouri",0.3749,0.7421,0.1758,0.4244,0.3922
29,MISSOURI,MO,29129,Mercer,29129470100,"Census Tract 4701, Mercer County, Missouri",0.4621,0.5432,0.3012,0.3372,0.3929
29,MISSOURI,MO,29510,St. Louis City,29510105198,"Census Tract 1051.98, St. Louis city, Missouri",0.3518,0.0512,0.7032,0.7529,0.3937
29,MISSOURI,MO,29169,Pulaski,29169470600,"Census Tract 4706, Pulaski County, Missouri",0.2444,0.0425,0.9099,0.7637,0.3944
29,MISSOURI,MO,29189,St. Louis,29189210926,"Census Tract 2109.26, St. Louis County, Missouri",0.46,0.4669,0.9251,0.0728,0.3951
29,MISSOURI,MO,29019,Boone,29019001601,"Census Tract 16.01, Boone County, Missouri",0.2632,0.1549,0.7298,0.6261,0.3958
29,MISSOURI,MO,29189,St. Louis,29189215201,"Census Tract 2152.01, St. Louis County, Missouri",0.1283,0.2767,0.8552,0.6073,0.3965
29,MISSOURI,MO,29043,Christian,29043020303,"Census Tract 203.03, Christian County, Missouri",0.5148,0.3804,0.5728,0.2392,0.3973
29,MISSOURI,MO,29027,Callaway,29027070700,"Census Tract 707, Callaway County, Missouri",0.4275,0.6563,0.5893,0.183,0.398
29,MISSOURI,MO,29013,Bates,29013070200,"Census Tract 702, Bates County, Missouri",0.478,0.4164,0.3401,0.3826,0.3987
29,MISSOURI,MO,29113,Lincoln,29113810303,"Census Tract 8103.03, Lincoln County, Missouri",0.3879,0.4582,0.1232,0.67,0.3994
29,MISSOURI,MO,29095,Jackson,29095011406,"Census Tract 114.06, Jackson County, Missouri",0.5508,0.6671,0.348,0.1816,0.4001
29,MISSOURI,MO,29071,Franklin,29071800401,"Census Tract 8004.01, Franklin County, Missouri",0.2055,0.7061,0.3408,0.5951,0.4009
29,MISSOURI,MO,29201,Scott,29201781100,"Census Tract 7811, Scott County, Missouri",0.5285,0.8235,0.0324,0.3091,0.4016
29,MISSOURI,MO,29013,Bates,29013070100,"Census Tract 701, Bates County, Missouri",0.2581,0.7608,0.2867,0.5079,0.4023
29,MISSOURI,MO,29051,Cole,29051010702,"Census Tract 107.02, Cole County, Missouri",0.429,0.67,0.371,0.3004,0.403
29,MISSOURI,MO,29099,Jefferson,29099700601,"Census Tract 7006.01, Jefferson County, Missouri",0.367,0.3941,0.3631,0.5576,0.403
29,MISSOURI,MO,29095,Jackson,29095012803,"Census Tract 128.03, Jackson County, Missouri",0.2487,0.8999,0.7601,0.1398,0.4045
29,MISSOURI,MO,29189,St. Louis,29189215005,"Census Tract 2150.05, St. Louis County, Missouri",0.1139,0.312,0.8415,0.6419,0.4052
29,MISSOURI,MO,29165,Platte,29165030102,"Census Tract 301.02, Platte County, Missouri",0.2307,0.2759,0.781,0.5461,0.4059
29,MISSOURI,MO,29189,St. Louis,29189219800,"Census Tract 2198, St. Louis County, Missouri",0.4968,0.3718,0.8033,0.1427,0.4066
29,MISSOURI,MO,29087,Holt,29087960300,"Census Tract 9603, Holt County, Missouri",0.3713,0.5346,0.0944,0.7039,0.4074
29,MISSOURI,MO,29037,Cass,29037060700,"Census Tract 607, Cass County, Missouri",0.5479,0.4049,0.3177,0.3501,0.4081
29,MISSOURI,MO,29001,Adair,29001950100,"Census Tract 9501, Adair County, Missouri",0.5746,0.5411,0.2241,0.3084,0.4088
29,MISSOURI,MO,29095,Jackson,29095017900,"Census Tract 179, Jackson County, Missouri",0.2394,0.2795,0.8869,0.4416,0.4095
29,MISSOURI,MO,29019,Boone,29019001701,"Census Tract 17.01, Boone County, Missouri",0.3158,0.4395,0.3854,0.5857,0.4102
29,MISSOURI,MO,29099,Jefferson,29099700503,"Census Tract 7005.03, Jefferson County, Missouri",0.5523,0.33,0.3501,0.3746,0.411
29,MISSOURI,MO,29019,Boone,29019001104,"Census Tract 11.04, Boone County, Missouri",0.1983,0.1477,0.7911,0.7363,0.4117
29,MISSOURI,MO,29043,Christian,29043020203,"Census Tract 202.03, Christian County, Missouri",0.305,0.639,0.1909,0.6362,0.4124
29,MISSOURI,MO,29510,St. Louis City,29510124300,"Census Tract 1243, St. Louis city, Missouri",0.3778,0.0843,0.732,0.6326,0.4131
29,MISSOURI,MO,29003,Andrew,29003010200,"Census Tract 102, Andrew County, Missouri",0.3172,0.5872,0.0094,0.8098,0.4138
29,MISSOURI,MO,29071,Franklin,29071800602,"Census Tract 8006.02, Franklin County, Missouri",0.38,0.6679,0.3285,0.4027,0.4146
29,MISSOURI,MO,29171,Putnam,29171960100,"Census Tract 9601, Putnam County, Missouri",0.3497,0.8156,0.5749,0.2248,0.4153
29,MISSOURI,MO,29189,St. Louis,29189217806,"Census Tract 2178.06, St. Louis County, Missouri",0.3302,0.1354,0.879,0.4683,0.416
29,MISSOURI,MO,29087,Holt,29087960200,"Census Tract 9602, Holt County, Missouri",0.4167,0.598,0.0944,0.6153,0.4167
